Anel, Ego0, SxEgo0, Alter0, SxAlter0, Ego1, SxEgo1, Alter1, SxAlter1, Percurso, BarryPercurso, Parente, Casal0, Casal1, Geração0, Lateral0, Geração1, Lateral1, Cnx0, Cnx1
1029, 2762, m, 2757, f, 2404, m, 2399, f, 2762 2441 2433 2436 2220 2404 2399 2363 2173 2174 6986 2265 2608 2267 2757 , m2762 f2441 f2433 (m2436) f2220 m2404 f2399 m2363 f2173 m2174 (f6986) f2265 f2608 m2267 f2757 , MMFDSWFMFMDDSD, 2757 2762, 2399 2404, G1, 2, G0, 4, 6, 8
1030, 2762, m, 2757, f, 2404, m, 2399, f, 2762 2441 2433 2437 2220 2404 2399 2363 2173 2174 6986 2265 2608 2267 2757 , m2762 f2441 f2433 (f2437) f2220 m2404 f2399 m2363 f2173 m2174 (f6986) f2265 f2608 m2267 f2757 , MMMDSWFMFMDDSD, 2757 2762, 2399 2404, G1, 2, G0, 4, 6, 8
1031, 2758, m, 3069, f, 2404, m, 2399, f, 2758 2267 2608 2265 6985 2174 2173 2363 2399 2404 2220 2436 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 f2173 m2363 f2399 m2404 f2220 (m2436) f2433 f2441 f3069 , FMMFSDSDHMFDDD, 2758 3069, 2399 2404, G0, 4, G-1, 2, 9, 5
1032, 2758, m, 3069, f, 2404, m, 2399, f, 2758 2267 2608 2265 6985 2174 2173 2363 2399 2404 2220 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (m6985) m2174 f2173 m2363 f2399 m2404 f2220 (f2437) f2433 f2441 f3069 , FMMFSDSDHMMDDD, 2758 3069, 2399 2404, G0, 4, G-1, 2, 9, 5
1033, 2758, m, 3069, f, 2404, m, 2399, f, 2758 2267 2608 2265 6986 2174 2173 2363 2399 2404 2220 2436 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 f2173 m2363 f2399 m2404 f2220 (m2436) f2433 f2441 f3069 , FMMMSDSDHMFDDD, 2758 3069, 2399 2404, G0, 4, G-1, 2, 9, 5
1034, 2758, m, 3069, f, 2404, m, 2399, f, 2758 2267 2608 2265 6986 2174 2173 2363 2399 2404 2220 2437 2433 2441 3069 , m2758 m2267 f2608 f2265 (f6986) m2174 f2173 m2363 f2399 m2404 f2220 (f2437) f2433 f2441 f3069 , FMMMSDSDHMMDDD, 2758 3069, 2399 2404, G0, 4, G-1, 2, 9, 5
1035, 2466, m, 2463, f, 2413, m, 2409, f, 2466 2212 2351 2324 2233 2409 2413 2677 2527 2526 2607 2605 2219 2463 , m2466 f2212 f2351 (m2324) m2233 f2409 m2413 f2677 m2527 f2526 (m2607) f2605 m2219 f2463 , MMFSDHMFMFDSD, 2463 2466, 2409 2413, G1, 2, G1, 3, 6, 7
1036, 2466, m, 2463, f, 2413, m, 2409, f, 2466 2212 2351 2324 2233 2409 2413 2677 2527 2526 6117 2605 2219 2463 , m2466 f2212 f2351 (m2324) m2233 f2409 m2413 f2677 m2527 f2526 (f6117) f2605 m2219 f2463 , MMFSDHMFMMDSD, 2463 2466, 2409 2413, G1, 2, G1, 3, 6, 7
1037, 2466, m, 2463, f, 2413, m, 2409, f, 2466 2212 2351 2325 2233 2409 2413 2677 2527 2526 2607 2605 2219 2463 , m2466 f2212 f2351 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (m2607) f2605 m2219 f2463 , MMMSDHMFMFDSD, 2463 2466, 2409 2413, G1, 2, G1, 3, 6, 7
1038, 2466, m, 2463, f, 2413, m, 2409, f, 2466 2212 2351 2325 2233 2409 2413 2677 2527 2526 6117 2605 2219 2463 , m2466 f2212 f2351 (f2325) m2233 f2409 m2413 f2677 m2527 f2526 (f6117) f2605 m2219 f2463 , MMMSDHMFMMDSD, 2463 2466, 2409 2413, G1, 2, G1, 3, 6, 7
1039, 2496, m, 2494, f, 2413, m, 2409, f, 2496 2189 3040 2739 2264 2726 2172 2676 2413 2409 2233 2324 2351 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 m2676 m2413 f2409 m2233 (m2324) f2351 f2212 f2494 , MFMFMSSSWFFDDD, 2494 2496, 2409 2413, G2, 3, G-1, 2, 9, 5
1040, 2496, m, 2494, f, 2413, m, 2409, f, 2496 2189 3040 2739 2264 2726 2172 2676 2413 2409 2233 2325 2351 2212 2494 , m2496 f2189 m3040 f2739 m2264 (f2726) m2172 m2676 m2413 f2409 m2233 (f2325) f2351 f2212 f2494 , MFMFMSSSWFMDDD, 2494 2496, 2409 2413, G2, 3, G-1, 2, 9, 5
1041, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2324 2233 2409 2413 2676 2172 2535 2541 , m2589 m2115 f2351 (m2324) m2233 f2409 m2413 m2676 (m2172) f2535 f2541 , FMFSDHFFDD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1042, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2324 2233 2409 2413 2677 2527 2532 2541 , m2589 m2115 f2351 (m2324) m2233 f2409 m2413 f2677 (m2527) m2532 f2541 , FMFSDHMFSD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1043, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2324 2233 2409 2413 2677 2530 2532 2541 , m2589 m2115 f2351 (m2324) m2233 f2409 m2413 f2677 (f2530) m2532 f2541 , FMFSDHMMSD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1044, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2324 2233 2409 2413 2676 2734 2535 2541 , m2589 m2115 f2351 (m2324) m2233 f2409 m2413 m2676 (f2734) f2535 f2541 , FMFSDHFMDD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1045, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2324 2233 2409 2413 2676 2172 2535 2541 , m2589 f2351 (m2324) m2233 f2409 m2413 m2676 (m2172) f2535 f2541 , MFSDHFFDD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1046, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2324 2233 2409 2413 2677 2527 2532 2541 , m2589 f2351 (m2324) m2233 f2409 m2413 f2677 (m2527) m2532 f2541 , MFSDHMFSD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1047, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2324 2233 2409 2413 2677 2530 2532 2541 , m2589 f2351 (m2324) m2233 f2409 m2413 f2677 (f2530) m2532 f2541 , MFSDHMMSD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1048, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2324 2233 2409 2413 2676 2734 2535 2541 , m2589 f2351 (m2324) m2233 f2409 m2413 m2676 (f2734) f2535 f2541 , MFSDHFMDD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1049, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2325 2233 2409 2413 2676 2172 2535 2541 , m2589 m2115 f2351 (f2325) m2233 f2409 m2413 m2676 (m2172) f2535 f2541 , FMMSDHFFDD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1050, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2325 2233 2409 2413 2677 2527 2532 2541 , m2589 m2115 f2351 (f2325) m2233 f2409 m2413 f2677 (m2527) m2532 f2541 , FMMSDHMFSD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1051, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2325 2233 2409 2413 2677 2530 2532 2541 , m2589 m2115 f2351 (f2325) m2233 f2409 m2413 f2677 (f2530) m2532 f2541 , FMMSDHMMSD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1052, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2115 2351 2325 2233 2409 2413 2676 2734 2535 2541 , m2589 m2115 f2351 (f2325) m2233 f2409 m2413 m2676 (f2734) f2535 f2541 , FMMSDHFMDD, 2541 2589, 2409 2413, G1, 2, G0, 2, 6, 4
1053, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2325 2233 2409 2413 2676 2172 2535 2541 , m2589 f2351 (f2325) m2233 f2409 m2413 m2676 (m2172) f2535 f2541 , MMSDHFFDD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1054, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2325 2233 2409 2413 2677 2527 2532 2541 , m2589 f2351 (f2325) m2233 f2409 m2413 f2677 (m2527) m2532 f2541 , MMSDHMFSD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1055, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2325 2233 2409 2413 2677 2530 2532 2541 , m2589 f2351 (f2325) m2233 f2409 m2413 f2677 (f2530) m2532 f2541 , MMSDHMMSD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1056, 2589, m, 2541, f, 2413, m, 2409, f, 2589 2351 2325 2233 2409 2413 2676 2734 2535 2541 , m2589 f2351 (f2325) m2233 f2409 m2413 m2676 (f2734) f2535 f2541 , MMSDHFMDD, 2541 2589, 2409 2413, G0, 2, G0, 2, 5, 4
1057, 2587, m, 2586, f, 2413, m, 2409, f, 2587 3040 2739 2264 2726 2172 2676 2413 2409 2233 2324 2351 2115 2586 , m2587 m3040 f2739 m2264 (f2726) m2172 m2676 m2413 f2409 m2233 (m2324) f2351 m2115 f2586 , FMFMSSSWFFDSD, 2586 2587, 2409 2413, G1, 3, G-1, 2, 8, 5
1058, 2587, m, 2586, f, 2413, m, 2409, f, 2587 3040 2739 2264 2726 2172 2676 2413 2409 2233 2325 2351 2115 2586 , m2587 m3040 f2739 m2264 (f2726) m2172 m2676 m2413 f2409 m2233 (f2325) f2351 m2115 f2586 , FMFMSSSWFMDSD, 2586 2587, 2409 2413, G1, 3, G-1, 2, 8, 5
1059, 2495, m, 2493, f, 2411, m, 2414, f, 2495 2601 2620 2634 2414 2411 2233 2324 2351 2212 2493 , m2495 f2601 (m2620) m2634 f2414 m2411 m2233 (m2324) f2351 f2212 f2493 , MFSDHFFDDD, 2493 2495, 2411 2414, G0, 2, G-1, 2, 5, 5
1060, 2495, m, 2493, f, 2411, m, 2414, f, 2495 2601 2620 2634 2414 2411 2233 2325 2351 2212 2493 , m2495 f2601 (m2620) m2634 f2414 m2411 m2233 (f2325) f2351 f2212 f2493 , MFSDHFMDDD, 2493 2495, 2411 2414, G0, 2, G-1, 2, 5, 5
1061, 2599, m, 2595, f, 2411, m, 2414, f, 2599 2602 2601 2620 2634 2414 2411 2233 2324 2351 2212 2595 , m2599 m2602 f2601 (m2620) m2634 f2414 m2411 m2233 (m2324) f2351 f2212 f2595 , FMFSDHFFDDD, 2595 2599, 2411 2414, G1, 2, G-1, 2, 6, 5
1062, 2599, m, 2595, f, 2411, m, 2414, f, 2599 2602 2601 2620 2634 2414 2411 2233 2325 2351 2212 2595 , m2599 m2602 f2601 (m2620) m2634 f2414 m2411 m2233 (f2325) f2351 f2212 f2595 , FMFSDHFMDDD, 2595 2599, 2411 2414, G1, 2, G-1, 2, 6, 5
1063, 2424, m, 2568, f, 2416, m, 2417, f, 2424 2416 2417 2551 6663 6511 2993 2570 2568 , m2424 (m2416) f2417 f2551 (m6663) f6511 m2993 f2570 f2568 , FWMFDSDD, 2424 2568, 2416 2417, G1, 0, G-2, 2, 2, 6
1064, 2424, m, 2568, f, 2416, m, 2417, f, 2424 2416 2417 2551 6664 6511 2993 2570 2568 , m2424 (m2416) f2417 f2551 (f6664) f6511 m2993 f2570 f2568 , FWMMDSDD, 2424 2568, 2416 2417, G1, 0, G-2, 2, 2, 6
1065, 2424, m, 2568, f, 2550, m, 2551, f, 2424 2417 2550 2551 6663 6511 2993 2570 2568 , m2424 f2417 (m2550) f2551 (m6663) f6511 m2993 f2570 f2568 , MFWFDSDD, 2424 2568, 2550 2551, G2, 0, G-3, 1, 3, 5
1066, 2424, m, 2568, f, 2550, m, 2551, f, 2424 2417 2550 2551 6664 6511 2993 2570 2568 , m2424 f2417 (m2550) f2551 (f6664) f6511 m2993 f2570 f2568 , MFWMDSDD, 2424 2568, 2550 2551, G2, 0, G-3, 1, 3, 5
1067, 2424, m, 2568, f, 2552, m, 2557, f, 2424 2417 2550 2552 2557 2008 2006 2823 2994 2570 2568 , m2424 f2417 (m2550) m2552 f2557 m2008 (m2006) m2823 f2994 f2570 f2568 , MFSWFFSDDD, 2424 2568, 2552 2557, G1, 1, G-2, 2, 4, 6
1068, 2424, m, 2568, f, 2552, m, 2557, f, 2424 2417 2550 2552 2557 2008 6657 2823 2994 2570 2568 , m2424 f2417 (m2550) m2552 f2557 m2008 (f6657) m2823 f2994 f2570 f2568 , MFSWFMSDDD, 2424 2568, 2552 2557, G1, 1, G-2, 2, 4, 6
1069, 2424, m, 2568, f, 2552, m, 2557, f, 2424 2417 2551 2552 2557 2008 2006 2823 2994 2570 2568 , m2424 f2417 (f2551) m2552 f2557 m2008 (m2006) m2823 f2994 f2570 f2568 , MMSWFFSDDD, 2424 2568, 2552 2557, G1, 1, G-2, 2, 4, 6
1070, 2424, m, 2568, f, 2552, m, 2557, f, 2424 2417 2551 2552 2557 2008 6657 2823 2994 2570 2568 , m2424 f2417 (f2551) m2552 f2557 m2008 (f6657) m2823 f2994 f2570 f2568 , MMSWFMSDDD, 2424 2568, 2552 2557, G1, 1, G-2, 2, 4, 6
1071, 2424, m, 2568, f, 2553, m, 2674, f, 2424 2417 2550 2553 2674 2981 2984 2569 2568 , m2424 f2417 (m2550) m2553 f2674 (m2981) m2984 m2569 f2568 , MFSWFSSD, 2424 2568, 2553 2674, G1, 1, G-2, 1, 4, 4
1072, 2424, m, 2568, f, 2553, m, 2674, f, 2424 2417 2550 2553 2674 2982 2984 2569 2568 , m2424 f2417 (m2550) m2553 f2674 (f2982) m2984 m2569 f2568 , MFSWMSSD, 2424 2568, 2553 2674, G1, 1, G-2, 1, 4, 4
1073, 2424, m, 2568, f, 2553, m, 2674, f, 2424 2417 2551 2553 2674 2981 2984 2569 2568 , m2424 f2417 (f2551) m2553 f2674 (m2981) m2984 m2569 f2568 , MMSWFSSD, 2424 2568, 2553 2674, G1, 1, G-2, 1, 4, 4
1074, 2424, m, 2568, f, 2553, m, 2674, f, 2424 2417 2551 2553 2674 2982 2984 2569 2568 , m2424 f2417 (f2551) m2553 f2674 (f2982) m2984 m2569 f2568 , MMSWMSSD, 2424 2568, 2553 2674, G1, 1, G-2, 1, 4, 4
1075, 2424, m, 2568, f, 2569, m, 2570, f, 2424 2417 2551 6663 6511 2993 2570 2569 2568 , m2424 f2417 f2551 (m6663) f6511 m2993 f2570 (m2569) f2568 , MMFDSDHD, 2424 2568, 2569 2570, G0, 3, G-1, 0, 7, 1
1076, 2424, m, 2568, f, 2569, m, 2570, f, 2424 2417 2551 6664 6511 2993 2570 2569 2568 , m2424 f2417 f2551 (f6664) f6511 m2993 f2570 (m2569) f2568 , MMMDSDHD, 2424 2568, 2569 2570, G0, 3, G-1, 0, 7, 1
1077, 2424, m, 2568, f, 2993, m, 2994, f, 2424 2417 2551 6663 6511 2993 2994 2570 2568 , m2424 f2417 f2551 (m6663) f6511 m2993 (f2994) f2570 f2568 , MMFDSWDD, 2424 2568, 2993 2994, G1, 2, G-2, 0, 6, 2
1078, 2424, m, 2568, f, 2993, m, 2994, f, 2424 2417 2551 6664 6511 2993 2994 2570 2568 , m2424 f2417 f2551 (f6664) f6511 m2993 (f2994) f2570 f2568 , MMMDSWDD, 2424 2568, 2993 2994, G1, 2, G-2, 0, 6, 2
1079, 2424, m, 2568, f, 6510, m, 6511, f, 2424 2417 2551 6663 6511 6510 2993 2570 2568 , m2424 f2417 f2551 (m6663) f6511 (m6510) m2993 f2570 f2568 , MMFDHSDD, 2424 2568, 6510 6511, G2, 1, G-3, 0, 5, 3
1080, 2424, m, 2568, f, 6510, m, 6511, f, 2424 2417 2551 6664 6511 6510 2993 2570 2568 , m2424 f2417 f2551 (f6664) f6511 (m6510) m2993 f2570 f2568 , MMMDHSDD, 2424 2568, 6510 6511, G2, 1, G-3, 0, 5, 3
1081, 2424, m, 2568, f, 6663, m, 6664, f, 2424 2417 2551 6663 6664 6511 2993 2570 2568 , m2424 f2417 f2551 (m6663) (f6664) f6511 m2993 f2570 f2568 , MMFWDSDD, 2424 2568, 6663 6664, G3, 0, G-4, 0, 4, 4
1082, 2424, m, 2568, f, 6663, m, 6664, f, 2424 2417 2551 6664 6663 6511 2993 2570 2568 , m2424 f2417 f2551 (f6664) (m6663) f6511 m2993 f2570 f2568 , MMMHDSDD, 2424 2568, 6663 6664, G3, 0, G-4, 0, 4, 4
1083, 2430, m, 2453, f, 2442, m, 2449, f, 2430 2255 2432 2442 2449 2803 2527 2525 2529 2454 2453 , m2430 m2255 (m2432) m2442 f2449 f2803 m2527 (m2525) m2529 m2454 f2453 , FFSWMFFSSD, 2430 2453, 2442 2449, G1, 1, G0, 3, 4, 6
1084, 2430, m, 2453, f, 2442, m, 2449, f, 2430 2255 2432 2442 2449 2803 2527 2526 2529 2454 2453 , m2430 m2255 (m2432) m2442 f2449 f2803 m2527 (f2526) m2529 m2454 f2453 , FFSWMFMSSD, 2430 2453, 2442 2449, G1, 1, G0, 3, 4, 6
1085, 2430, m, 2453, f, 2442, m, 2449, f, 2430 2255 2433 2442 2449 2803 2527 2525 2529 2454 2453 , m2430 m2255 (f2433) m2442 f2449 f2803 m2527 (m2525) m2529 m2454 f2453 , FMSWMFFSSD, 2430 2453, 2442 2449, G1, 1, G0, 3, 4, 6
1086, 2430, m, 2453, f, 2442, m, 2449, f, 2430 2255 2433 2442 2449 2803 2527 2526 2529 2454 2453 , m2430 m2255 (f2433) m2442 f2449 f2803 m2527 (f2526) m2529 m2454 f2453 , FMSWMFMSSD, 2430 2453, 2442 2449, G1, 1, G0, 3, 4, 6
1087, 2430, m, 2453, f, 2752, m, 2446, f, 2430 2255 2432 2446 2752 2482 2605 2607 2526 2529 2454 2453 , m2430 m2255 (m2432) f2446 m2752 f2482 f2605 (m2607) f2526 m2529 m2454 f2453 , FFDHMMFDSSD, 2430 2453, 2446 2752, G1, 1, G-1, 3, 4, 7
1088, 2430, m, 2453, f, 2752, m, 2446, f, 2430 2255 2432 2446 2752 2482 2605 6117 2526 2529 2454 2453 , m2430 m2255 (m2432) f2446 m2752 f2482 f2605 (f6117) f2526 m2529 m2454 f2453 , FFDHMMMDSSD, 2430 2453, 2446 2752, G1, 1, G-1, 3, 4, 7
1089, 2430, m, 2453, f, 2752, m, 2446, f, 2430 2255 2433 2446 2752 2482 2605 2607 2526 2529 2454 2453 , m2430 m2255 (f2433) f2446 m2752 f2482 f2605 (m2607) f2526 m2529 m2454 f2453 , FMDHMMFDSSD, 2430 2453, 2446 2752, G1, 1, G-1, 3, 4, 7
1090, 2430, m, 2453, f, 2752, m, 2446, f, 2430 2255 2433 2446 2752 2482 2605 6117 2526 2529 2454 2453 , m2430 m2255 (f2433) f2446 m2752 f2482 f2605 (f6117) f2526 m2529 m2454 f2453 , FMDHMMMDSSD, 2430 2453, 2446 2752, G1, 1, G-1, 3, 4, 7
1091, 2430, m, 2453, f, 2492, m, 2491, f, 2430 2255 2433 2436 2210 2491 2492 2482 2605 2607 2526 2529 2454 2453 , m2430 m2255 f2433 (m2436) m2210 f2491 m2492 f2482 f2605 (m2607) f2526 m2529 m2454 f2453 , FMFSDHMMFDSSD, 2430 2453, 2491 2492, G1, 2, G-1, 3, 6, 7
1092, 2430, m, 2453, f, 2492, m, 2491, f, 2430 2255 2433 2436 2210 2491 2492 2482 2605 6117 2526 2529 2454 2453 , m2430 m2255 f2433 (m2436) m2210 f2491 m2492 f2482 f2605 (f6117) f2526 m2529 m2454 f2453 , FMFSDHMMMDSSD, 2430 2453, 2491 2492, G1, 2, G-1, 3, 6, 7
1093, 2430, m, 2453, f, 2492, m, 2491, f, 2430 2255 2433 2437 2210 2491 2492 2482 2605 2607 2526 2529 2454 2453 , m2430 m2255 f2433 (f2437) m2210 f2491 m2492 f2482 f2605 (m2607) f2526 m2529 m2454 f2453 , FMMSDHMMFDSSD, 2430 2453, 2491 2492, G1, 2, G-1, 3, 6, 7
1094, 2430, m, 2453, f, 2492, m, 2491, f, 2430 2255 2433 2437 2210 2491 2492 2482 2605 6117 2526 2529 2454 2453 , m2430 m2255 f2433 (f2437) m2210 f2491 m2492 f2482 f2605 (f6117) f2526 m2529 m2454 f2453 , FMMSDHMMMDSSD, 2430 2453, 2491 2492, G1, 2, G-1, 3, 6, 7
1095, 2442, m, 2449, f, 2438, m, 2440, f, 2442 2433 2436 2438 2440 2796 2798 2530 2803 2449 , m2442 f2433 (m2436) m2438 f2440 f2796 (f2798) f2530 f2803 f2449 , MFSWMMDDD, 2442 2449, 2438 2440, G1, 1, G-1, 2, 4, 5
1096, 2442, m, 2449, f, 2438, m, 2440, f, 2442 2433 2437 2438 2440 2796 2798 2530 2803 2449 , m2442 f2433 (f2437) m2438 f2440 f2796 (f2798) f2530 f2803 f2449 , MMSWMMDDD, 2442 2449, 2438 2440, G1, 1, G-1, 2, 4, 5
1097, 2466, m, 2463, f, 2487, m, 2441, f, 2466 2208 2194 2197 2199 2487 2441 2433 2436 2220 2463 , m2466 m2208 m2194 (f2197) f2199 m2487 f2441 f2433 (m2436) f2220 f2463 , FFMDSWMFDD, 2463 2466, 2441 2487, G1, 2, G0, 2, 6, 4
1098, 2466, m, 2463, f, 2487, m, 2441, f, 2466 2208 2194 2197 2199 2487 2441 2433 2437 2220 2463 , m2466 m2208 m2194 (f2197) f2199 m2487 f2441 f2433 (f2437) f2220 f2463 , FFMDSWMMDD, 2463 2466, 2441 2487, G1, 2, G0, 2, 6, 4
1099, 2472, m, 2470, f, 2442, m, 2449, f, 2472 2972 6632 2740 2805 2449 2442 2432 2255 2470 , m2472 m2972 (m6632) m2740 m2805 f2449 m2442 (m2432) m2255 f2470 , FFSSDHFSD, 2470 2472, 2442 2449, G-1, 2, G-1, 1, 6, 3
1100, 2472, m, 2470, f, 2442, m, 2449, f, 2472 2972 6633 2740 2805 2449 2442 2432 2255 2470 , m2472 m2972 (f6633) m2740 m2805 f2449 m2442 (m2432) m2255 f2470 , FMSSDHFSD, 2470 2472, 2442 2449, G-1, 2, G-1, 1, 6, 3
1101, 2472, m, 2470, f, 2442, m, 2449, f, 2472 2972 6632 2740 2805 2449 2442 2433 2255 2470 , m2472 m2972 (m6632) m2740 m2805 f2449 m2442 (f2433) m2255 f2470 , FFSSDHMSD, 2470 2472, 2442 2449, G-1, 2, G-1, 1, 6, 3
1102, 2472, m, 2470, f, 2442, m, 2449, f, 2472 2972 6633 2740 2805 2449 2442 2433 2255 2470 , m2472 m2972 (f6633) m2740 m2805 f2449 m2442 (f2433) m2255 f2470 , FMSSDHMSD, 2470 2472, 2442 2449, G-1, 2, G-1, 1, 6, 3
1103, 2442, m, 2449, f, 2709, m, 2754, f, 2442 2433 2436 2711 2709 2754 2264 2739 2805 2449 , m2442 f2433 m2436 (m2711) m2709 f2754 (m2264) f2739 m2805 f2449 , MFFSWFDSD, 2442 2449, 2709 2754, G2, 1, G-2, 1, 5, 4
1104, 2442, m, 2449, f, 2709, m, 2754, f, 2442 2433 2436 2712 2709 2754 2264 2739 2805 2449 , m2442 f2433 m2436 (f2712) m2709 f2754 (m2264) f2739 m2805 f2449 , MFMSWFDSD, 2442 2449, 2709 2754, G2, 1, G-2, 1, 5, 4
1105, 2762, m, 2757, f, 2442, m, 2449, f, 2762 2441 2432 2442 2449 2805 2739 2264 2608 2267 2757 , m2762 f2441 (m2432) m2442 f2449 m2805 f2739 (m2264) f2608 m2267 f2757 , MFSWFMFDSD, 2757 2762, 2442 2449, G1, 1, G0, 3, 4, 6
1106, 2762, m, 2757, f, 2442, m, 2449, f, 2762 2441 2433 2442 2449 2805 2739 2264 2608 2267 2757 , m2762 f2441 (f2433) m2442 f2449 m2805 f2739 (m2264) f2608 m2267 f2757 , MMSWFMFDSD, 2757 2762, 2442 2449, G1, 1, G0, 3, 4, 6
1107, 2758, m, 3069, f, 2442, m, 2449, f, 2758 2267 2608 2264 2739 2805 2449 2442 2432 2441 3069 , m2758 m2267 f2608 (m2264) f2739 m2805 f2449 m2442 (m2432) f2441 f3069 , FMFDSDHFDD, 2758 3069, 2442 2449, G0, 3, G-1, 1, 7, 3
1108, 2758, m, 3069, f, 2442, m, 2449, f, 2758 2267 2608 2264 2739 2805 2449 2442 2433 2441 3069 , m2758 m2267 f2608 (m2264) f2739 m2805 f2449 m2442 (f2433) f2441 f3069 , FMFDSDHMDD, 2758 3069, 2442 2449, G0, 3, G-1, 1, 7, 3
1109, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2972 2450 2443 2432 2255 2470 , m2472 (m2972) m2450 f2443 (m2432) m2255 f2470 , FSWFSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1110, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2973 2450 2443 2432 2255 2470 , m2472 (f2973) m2450 f2443 (m2432) m2255 f2470 , MSWFSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1111, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2972 2450 2443 2433 2255 2470 , m2472 (m2972) m2450 f2443 (f2433) m2255 f2470 , FSWMSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1112, 2472, m, 2470, f, 2450, m, 2443, f, 2472 2973 2450 2443 2433 2255 2470 , m2472 (f2973) m2450 f2443 (f2433) m2255 f2470 , MSWMSD, 2470 2472, 2443 2450, G0, 1, G-1, 1, 3, 3
1113, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2475 2474 2478 2752 2446 2433 2436 2220 2463 , m2466 m2208 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 (m2436) f2220 f2463 , FMFFSSSWMFDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1114, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2476 2474 2478 2752 2446 2433 2436 2220 2463 , m2466 m2208 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 (m2436) f2220 f2463 , FMFMSSSWMFDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1115, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2475 2474 2478 2752 2446 2433 2437 2220 2463 , m2466 m2208 f2195 m2202 (m2475) m2474 m2478 m2752 f2446 f2433 (f2437) f2220 f2463 , FMFFSSSWMMDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1116, 2466, m, 2463, f, 2752, m, 2446, f, 2466 2208 2195 2202 2476 2474 2478 2752 2446 2433 2437 2220 2463 , m2466 m2208 f2195 m2202 (f2476) m2474 m2478 m2752 f2446 f2433 (f2437) f2220 f2463 , FMFMSSSWMMDD, 2463 2466, 2446 2752, G1, 3, G0, 2, 8, 4
1117, 2752, m, 2446, f, 2709, m, 2754, f, 2752 2478 2725 2726 2264 2754 2709 2711 2436 2433 2446 , m2752 m2478 f2725 (f2726) m2264 f2754 m2709 (m2711) m2436 f2433 f2446 , FMMSDHFSDD, 2446 2752, 2709 2754, G1, 2, G-2, 1, 6, 4
1118, 2752, m, 2446, f, 2709, m, 2754, f, 2752 2478 2725 2726 2264 2754 2709 2712 2436 2433 2446 , m2752 m2478 f2725 (f2726) m2264 f2754 m2709 (f2712) m2436 f2433 f2446 , FMMSDHMSDD, 2446 2752, 2709 2754, G1, 2, G-2, 1, 6, 4
